ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
939154,25,2022,12,29,14,47,24,1,0,0
939270,25,2022,12,29,19,54,19,0,1,0
939178,27,2022,12,29,15,56,4,0,0,1
939118,30,2022,12,29,12,36,1,0,1,0
939096,23,2022,12,29,11,39,17,1,0,0
939202,68,2022,12,29,16,56,46,1,0,0
939303,20,2022,12,29,22,40,40,0,1,0
939121,57,2022,12,29,12,55,8,0,1,0
939057,20,2022,12,29,10,12,17,0,1,0
939098,65,2022,12,29,11,40,29,0,1,0
939189,35,2022,12,29,16,19,46,0,1,0
939183,19,2022,12,29,16,8,39,1,0,0
939242,22,2022,12,29,18,49,59,1,0,0
939295,41,2022,12,29,22,14,21,1,0,0
939187,57,2022,12,29,16,18,56,0,0,1
939114,72,2022,12,29,12,16,31,1,0,0
